Group,Entry Month,Sales Office,DATE OF CREATION (mm/dd/yyyy),Order Category,INDENT / ORD PRO. ID,SAP Entry ,CUSTOMER,SO NO (FAK),YGSP SO NO,SO item No.,MODEL CODE,QTY,SO BASIC VALUE,CDD (mm/dd/yyyy),BASE MODEL,CAP. MOD,WET. Part,CAP. CATG,B/O O R,SEAL Reqt.,SEAL Vendor,M+TT,TRADING FOB,PAYMENT TYPE,INSPN,CDD WEEK,LD Clause,MC DATE (mm/dd/yyyy),Matl Req DATE (mm/dd/yyyy),Txr Category,Billing Month,Part. del. Accept,BASE,Protocol,CAP. Mod,Wet. Part,P-Connect,C-Bolt,Install.,Amp-Hous.,Ele.,IND,Mount,OPTIONS,Tokuchu,"LM Tokuchu 
(Yes / No) ",Parts Avail. Date  (mm/dd/yyyy),LM Readiness Date,MFG Status,"SCH. Date
(mm/dd/yyyy)",FG date   (mm/dd/yyyy),FG Material Status,DESP Date,DESP Month,Remarks,END USER,END USER CODE,Seal Rediness Date,Seal MC Remarks,SO+ITEM,RON / PL,TOKUCHU No.
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,50,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,60,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,70,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,80,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,100,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,110,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,120,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,130,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,140,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,150,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,160,EJA530E-JCS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,C,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,170,EJA530E-JCS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,C,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,180,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,190,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,200,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,210,EJA530E-JBS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,220,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,230,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,240,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,250,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,260,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,270,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,280,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,290,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,300,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,310,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,320,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,330,EJA110E-JFS5J-912EB,1,"32,662.00",04/30/2023,EJA110E,F,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,F,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,340,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,350,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52241,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200811,2008773036,360,EJA530E-JDS4N-012EL,1,"22,594.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,10,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,20,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,30,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,40,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,50,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,60,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,70,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,90,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+11,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,100,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,110,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,120,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,130,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,140,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,150,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,160,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,170,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,180,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,190,EJA110E-JMS5J-912EB,1,"30,433.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
PPMG,Feb-23,Pune,02-09-2023,Toh-Toh,52239,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPL2200813,2008774025,210,EJA530E-JBS4N-012EL,1,"85,775.00",04/30/2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,18,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,05-09-2023,05-11-2023,MC awtd,,,,,,,RUNGTA MINES LIMITED,200257984,,,2.01E+12,Prathapagiri Raviprasad,
